"","tsid","Agg_Level_1","Agg_Level_2","lngth","ADI","CV2","pz","Type","Min","Low25","Mean","Median","Up25","Max"
"10988",10988,"WI","FOODS_1_076",1910,2.69252468265162,0.291483323149155,0.628795811518325,"Intermittent",0,0,0.543455497382199,0,1,6
"10989",10989,"WI","FOODS_1_077",1503,2.55536626916525,0.490502892914951,0.609447771124418,"Intermittent",0,0,0.694610778443114,0,1,17
"10990",10990,"WI","FOODS_1_078",1161,1.8576,0.386459900585884,0.46167097329888,"Intermittent",0,0,1.12919896640827,1,2,9
"10991",10991,"WI","FOODS_1_079",1894,5.40857142857143,0.44147151184402,0.815205913410771,"Intermittent",0,0,0.393875395987328,0,0,10
"10992",10992,"WI","FOODS_1_080",1910,1.48176881303336,0.316117145156528,0.325130890052356,"Intermittent",0,0,1.27225130890052,1,2,7
"10993",10993,"WI","FOODS_1_081",1428,1.48286604361371,0.392693488252455,0.32563025210084,"Intermittent",0,0,1.58333333333333,1,2,9
"10994",10994,"WI","FOODS_1_082",1138,1.00352733686067,0.240280632967459,0.00351493848857645,"Smooth",0,18,27.2117750439367,25,36,78
"10995",10995,"WI","FOODS_1_083",1913,1.14004767580453,0.535888823786915,0.122843700993204,"Erratic",0,2,5.723470987977,5,8,50
"10996",10996,"WI","FOODS_1_084",1913,5.15363881401617,0.344781791247113,0.806063774176686,"Intermittent",0,0,0.298484056455829,0,0,7
"10997",10997,"WI","FOODS_1_085",1913,1.00684210526316,0.192106952624013,0.00679560899111343,"Smooth",0,20,29.3204391008887,29,37,97
"10998",10998,"WI","FOODS_1_086",1913,1.04307524536532,0.395000900716481,0.0412963930998432,"Smooth",0,4,8.23889179299529,7,11,35
"10999",10999,"WI","FOODS_1_087",1730,1.49913344887348,0.522017199753302,0.332947976878613,"Lumpy",0,0,2.35491329479769,2,4,16
"11000",11000,"WI","FOODS_1_088",1913,1.3361285814116,0.80877185085068,0.25196027182436,"Lumpy",0,0,2.34971249346576,2,3,25
"11001",11001,"WI","FOODS_1_089",1152,2.25244618395303,0.513819282436667,0.556423611111111,"Lumpy",0,0,0.822048611111111,0,1,12
"11002",11002,"WI","FOODS_1_090",1913,1.87267384916748,0.485670513860772,0.466283324621014,"Intermittent",0,0,1.21170935703084,1,2,17
"11003",11003,"WI","FOODS_1_091",1913,1.54898785425101,0.407736634278166,0.354417145844224,"Intermittent",0,0,1.93518034500784,1,3,13
"11004",11004,"WI","FOODS_1_092",1376,1.07836990595611,0.445411119547552,0.0726744186046512,"Smooth",0,2,5.3030523255814,5,8,30
"11005",11005,"WI","FOODS_1_093",1429,2.14909638554217,0.478542437383117,0.535339398180546,"Intermittent",0,0,0.82295311406578,0,1,12
"11006",11006,"WI","FOODS_1_094",1913,1.29959239130435,0.424565000323434,0.230527966544694,"Smooth",0,1,1.98954521693675,2,3,14
"11007",11007,"WI","FOODS_1_095",1913,1.95598771750256,0.634379730803458,0.489283847360167,"Lumpy",0,0,1.07736539466806,1,2,16
"11008",11008,"WI","FOODS_1_096",1913,1.02463845741832,0.825253275790817,0.0240460010454783,"Erratic",0,9,27.8175640355463,17,41,137
"11009",11009,"WI","FOODS_1_097",1394,1.025,0.349727506577901,0.024390243902439,"Smooth",0,5,8.06671449067432,7,11,35
"11010",11010,"WI","FOODS_1_098",1317,1.53496503496504,0.472191637622016,0.348519362186788,"Intermittent",0,0,2.19969627942293,2,3,15
"11011",11011,"WI","FOODS_1_099",1126,1.00356506238859,0.230044258931153,0.00355239786856128,"Smooth",0,7,11.3090586145648,11,14,41
"11012",11012,"WI","FOODS_1_101",1912,1.3361285814116,0.680645258710684,0.251569037656904,"Lumpy",0,0,2.2928870292887,2,3,28
"11013",11013,"WI","FOODS_1_102",1913,1.20087884494664,0.404058784946742,0.167276529012023,"Smooth",0,1,2.50496602195504,2,4,14
"11014",11014,"WI","FOODS_1_103",1913,1.48947778643804,0.451671028661205,0.32932566649242,"Intermittent",0,0,2.06063774176686,2,3,17
"11015",11015,"WI","FOODS_1_104",1913,1.54398708635997,0.551181707130149,0.352326189231573,"Lumpy",0,0,2.212232096184,2,3,27
"11016",11016,"WI","FOODS_1_105",1585,1.84947491248541,0.454147427809604,0.459305993690852,"Intermittent",0,0,1.48580441640379,1,2,12
"11017",11017,"WI","FOODS_1_106",1913,1.16089860352155,0.42115810059765,0.139048614741244,"Smooth",0,1,2.98954521693675,3,4,14
"11018",11018,"WI","FOODS_1_107",1911,3.1327868852459,0.469035647912418,0.680795395081109,"Intermittent",0,0,0.570905285190999,0,1,9
"11019",11019,"WI","FOODS_1_108",1913,1.17723076923077,0.498703800700702,0.150548876110821,"Smooth",0,1,2.89492943021432,2,4,17
"11020",11020,"WI","FOODS_1_109",1375,1.59027777777778,0.420064844724158,0.371636363636364,"Intermittent",0,0,1.976,1,3,14
"11021",11021,"WI","FOODS_1_110",1567,1.01775956284153,0.34998075078645,0.0657306955966816,"Smooth",0,6,11.301212507977,10,15,69
"11022",11022,"WI","FOODS_1_111",788,2.3108504398827,0.247698483475023,0.567258883248731,"Intermittent",0,0,0.621827411167513,0,1,6
"11023",11023,"WI","FOODS_1_112",1913,1.23022508038585,0.444142674047785,0.187140616832201,"Smooth",0,1,2.61526398327235,2,4,23
"11024",11024,"WI","FOODS_1_113",1511,1.25498338870432,0.429938896838331,0.203176704169424,"Smooth",0,3,15.4943745863666,13,25,82
"11025",11025,"WI","FOODS_1_114",1913,1.71723518850987,0.406257048939964,0.417668583376895,"Intermittent",0,0,1.3450078410873,1,2,13
"11026",11026,"WI","FOODS_1_115",1000,1.3262599469496,0.658858585439159,0.246,"Erratic",0,1,2.335,2,3,21
"11027",11027,"WI","FOODS_1_116",1913,2.55140186915888,0.828764304990905,0.608468374281234,"Lumpy",0,0,1.05175117616309,0,1,24
"11028",11028,"WI","FOODS_1_117",1913,1.50748620961387,0.447054757522295,0.336644014636696,"Intermittent",0,0,2.60428646105593,2,4,19
"11029",11029,"WI","FOODS_1_118",1378,1.12489795918367,0.50103492928438,0.111030478955007,"Erratic",0,1,3.17561683599419,3,4,19
"11030",11030,"WI","FOODS_1_119",1913,1.77037037037037,0.492671334404999,0.435441714584422,"Intermittent",0,0,1.32253005750131,1,2,11
"11031",11031,"WI","FOODS_1_120",1567,1.09720176730486,0.601874752026054,0.133375877472878,"Erratic",0,2,5.16145500957243,4,7,30
"11032",11032,"WI","FOODS_1_121",1913,1.17290006131208,0.556743014365343,0.147412441191845,"Erratic",0,1,2.94981704129639,2,4,18
"11033",11033,"WI","FOODS_1_122",510,1.14093959731544,0.408488232574676,0.123529411764706,"Smooth",0,1,3.59019607843137,3,5,17
"11034",11034,"WI","FOODS_1_123",1913,1.81576448243115,0.740575435316888,0.449555671719812,"Lumpy",0,0,1.44014636696289,1,2,34
"11035",11035,"WI","FOODS_1_124",1913,1.41913946587537,0.415305910485173,0.295347621536853,"Intermittent",0,0,3.16936748562467,3,5,17
"11036",11036,"WI","FOODS_1_125",913,2.02439024390244,0.320149005837445,0.506024096385542,"Intermittent",0,0,0.924424972617744,0,2,6
"11037",11037,"WI","FOODS_1_126",1509,3.40909090909091,0.454563932920039,0.722995361166335,"Intermittent",0,0,0.510934393638171,0,1,9
"11038",11038,"WI","FOODS_1_127",1913,1.24155844155844,0.532495596459761,0.194981704129639,"Erratic",0,1,2.99059069524307,2,4,25
"11039",11039,"WI","FOODS_1_128",1913,1.56639344262295,0.773658856332801,0.362258233141662,"Lumpy",0,0,1.49921589127026,1,2,29
"11040",11040,"WI","FOODS_1_129",1913,1.09753298909925,0.597316911017913,0.0888656560376372,"Erratic",0,2,5.24882383690538,4,8,31
"11041",11041,"WI","FOODS_1_130",1913,1.07592800899888,0.319284843372857,0.0705697856769472,"Smooth",0,2,4.58494511238892,4,6,20
"11042",11042,"WI","FOODS_1_131",501,1.35040431266846,0.607291517091422,0.259481037924152,"Lumpy",0,0,1.91217564870259,1,3,16
"11043",11043,"WI","FOODS_1_132",1273,1.20094339622642,0.487357835431158,0.167321288295365,"Smooth",0,1,3.10133542812255,3,5,18
"11044",11044,"WI","FOODS_1_133",1913,1.55573637103336,1.71024410902969,0.357553580763199,"Lumpy",0,0,2.97020386826973,1,4,65
"11045",11045,"WI","FOODS_1_134",913,1.06534422403734,0.392005641904868,0.0613362541073384,"Smooth",0,3,4.81270536692223,4,7,27
"11046",11046,"WI","FOODS_1_135",1907,2.70113314447592,0.507983394003272,0.629785002621919,"Lumpy",0,0,0.685369690613529,0,1,13
"11047",11047,"WI","FOODS_1_136",1913,1.9215291750503,0.440512669511197,0.480397281756404,"Intermittent",0,0,0.904338734971249,1,1,10
"11048",11048,"WI","FOODS_1_137",1913,1.14482345900658,0.578974961104171,0.126502875065342,"Erratic",0,2,5.88813382122321,5,8,59
"11049",11049,"WI","FOODS_1_138",1912,2.36217552533993,0.706076463985616,0.576882845188284,"Lumpy",0,0,0.913702928870293,0,1,31
"11050",11050,"WI","FOODS_1_139",1384,1.04927975739196,0.309603791406998,0.0469653179190751,"Smooth",0,4,6.88367052023121,6,9,23
"11051",11051,"WI","FOODS_1_140",1913,1.67572304995618,0.4431522377372,0.403554626241506,"Intermittent",0,0,1.2807109252483,1,2,11
"11052",11052,"WI","FOODS_1_141",1913,1.63054607508532,0.406040433152088,0.387349712493466,"Intermittent",0,0,1.56664924202823,1,3,10
"11053",11053,"WI","FOODS_1_142",1913,1.35963041933191,0.680605806761802,0.264506011500261,"Lumpy",0,0,2.57919498170413,2,4,27
"11054",11054,"WI","FOODS_1_143",1913,1.53531300160514,0.531929331065102,0.348667015159435,"Lumpy",0,0,1.72817564035546,1,3,17
"11055",11055,"WI","FOODS_1_144",1913,1.17218137254902,0.4207159048291,0.146889702038683,"Smooth",0,1,2.66021955044433,2,4,24
"11056",11056,"WI","FOODS_1_145",1394,1.05048982667671,0.437648349349272,0.0480631276901004,"Smooth",0,2,4.94978479196557,4,7,22
"11057",11057,"WI","FOODS_1_146",1913,1.61026936026936,0.381456423982762,0.378985886042865,"Intermittent",0,0,2.04652378463147,1,3,21
"11058",11058,"WI","FOODS_1_147",1247,3.15482233502538,0.272828332591442,0.684041700080192,"Intermittent",0,0,0.433841218925421,0,1,6
"11059",11059,"WI","FOODS_1_148",1029,4.78604651162791,0.300095151531441,0.791059280855199,"Intermittent",0,0,0.308066083576288,0,0,5
"11060",11060,"WI","FOODS_1_149",1385,1.17372881355932,0.522686874402741,0.148014440433213,"Erratic",0,1,3.32851985559567,3,5,23
"11061",11061,"WI","FOODS_1_150",1913,1.68397887323944,0.495434507706871,0.406168322007318,"Intermittent",0,0,1.33193936225823,1,2,14
"11062",11062,"WI","FOODS_1_151",1206,2.00332225913621,0.494963612833829,0.500829187396352,"Intermittent",0,0,0.95771144278607,0,1,13
"11063",11063,"WI","FOODS_1_152",1913,1.2744836775483,0.588546099128924,0.21536853110298,"Erratic",0,1,2.46628332462101,2,4,23
"11064",11064,"WI","FOODS_1_153",1913,1.44704992435703,0.44344092204388,0.30893883951908,"Intermittent",0,0,1.78097229482488,1,3,11
"11065",11065,"WI","FOODS_1_154",1913,1.26772697150431,0.829578831341767,0.211186617877679,"Erratic",0,1,3.7611082070047,3,5,59
"11066",11066,"WI","FOODS_1_155",1388,1.0809968847352,0.429086366817456,0.0749279538904899,"Smooth",0,2,3.66066282420749,3,5,22
"11067",11067,"WI","FOODS_1_156",1509,1.88625,0.383780878051462,0.469847581179589,"Intermittent",0,0,1.08416169648774,1,2,8
"11068",11068,"WI","FOODS_1_157",1027,2.41176470588235,0.347461677596058,0.586173320350535,"Intermittent",0,0,0.603700097370983,0,1,11
"11069",11069,"WI","FOODS_1_158",1646,1.99273607748184,0.389187379217318,0.498177399756987,"Intermittent",0,0,0.834750911300121,1,1,10
"11070",11070,"WI","FOODS_1_159",1029,1.54272863568216,0.403203149286746,0.351797862001944,"Intermittent",0,0,1.46258503401361,1,2,11
"11071",11071,"WI","FOODS_1_160",491,1.68965517241379,0.325458791354722,0.409368635437882,"Intermittent",0,0,1.13849287169043,1,2,6
"11072",11072,"WI","FOODS_1_161",1913,1.00684210526316,0.313611277772791,0.00679560899111343,"Smooth",0,8,13.1280710925248,12,17,49
"11073",11073,"WI","FOODS_1_162",1370,1.10217216411907,0.518223208570395,0.0927007299270073,"Erratic",0,5,12.4335766423358,10,18,57
"11074",11074,"WI","FOODS_1_163",709,1.02308802308802,0.46402535159496,0.0225669957686883,"Smooth",0,4,8.58533145275035,7,12,37
"11075",11075,"WI","FOODS_1_164",1730,2.35238095238095,0.506661095174248,0.57514450867052,"Lumpy",0,0,0.830635838150289,0,1,11
"11076",11076,"WI","FOODS_1_166",1913,1.32022084195997,0.331653567186826,0.242550967067433,"Smooth",0,1,6.0977522216414,6,9,27
"11077",11077,"WI","FOODS_1_167",1913,1.5126582278481,0.431548490907878,0.339257710402509,"Intermittent",0,0,1.29639309984318,1,2,15
"11078",11078,"WI","FOODS_1_168",1913,1.40868924889543,0.56788953265088,0.290120230005227,"Lumpy",0,0,2.11918452692107,1,3,18
"11079",11079,"WI","FOODS_1_169",1389,2.06855439642325,1.29728399557008,0.516918646508279,"Lumpy",0,0,1.20518358531317,0,2,25
"11080",11080,"WI","FOODS_1_170",1730,1.32668711656442,0.441661793174247,0.246242774566474,"Smooth",0,1,3.53005780346821,3,5,34
"11081",11081,"WI","FOODS_1_171",1428,3.50614250614251,0.518409909128204,0.714985994397759,"Lumpy",0,0,0.499299719887955,0,1,10
"11082",11082,"WI","FOODS_1_172",1913,1.05924695459579,0.53136522258589,0.0559330893883952,"Erratic",0,2,5.3910088865656,4,7,36
"11083",11083,"WI","FOODS_1_173",1913,1.12728344136712,0.65961203695572,0.112911657083116,"Erratic",0,3,7.382645060115,6,10,69
"11084",11084,"WI","FOODS_1_174",1913,1.30402181322427,0.507457884168097,0.233141662310507,"Erratic",0,1,2.36800836382645,2,3,20
"11085",11085,"WI","FOODS_1_175",1509,1.48669950738916,0.407895773687208,0.327369118621604,"Intermittent",0,0,1.39695162359178,1,2,9
"11086",11086,"WI","FOODS_1_176",1849,1.85270541082164,1.65310221471885,0.460248783126014,"Lumpy",0,0,1.45375878853434,1,2,60
"11087",11087,"WI","FOODS_1_177",1913,1.23818770226537,0.453762253600427,0.192368008363826,"Smooth",0,1,2.11813904861474,2,3,13
"11088",11088,"WI","FOODS_1_178",1913,1.36253561253561,0.376873641488428,0.266074228959749,"Intermittent",0,0,1.49503397804496,1,2,10
"11089",11089,"WI","FOODS_1_179",497,2.2648401826484,0.508318209094497,0.559356136820926,"Lumpy",0,0,0.967806841046278,0,1,10
"11090",11090,"WI","FOODS_1_180",1912,2.03188097768332,0.85820259285424,0.507845188284519,"Lumpy",0,0,1.00418410041841,0,1,20
"11091",11091,"WI","FOODS_1_181",1504,1.21192586623691,0.520622565831831,0.174867021276596,"Erratic",0,1,3.23603723404255,3,5,21
"11092",11092,"WI","FOODS_1_182",1354,1.10260586319218,0.506869371644877,0.0930576070901034,"Erratic",0,2,3.89955686853767,3,5,20
"11093",11093,"WI","FOODS_1_183",1913,1.14825930372149,0.44504757719159,0.129116570831155,"Smooth",0,1,2.91845269210664,2,4,17
"11094",11094,"WI","FOODS_1_184",1588,1.00953591862683,0.546594297421242,0.00944584382871537,"Erratic",0,9,15.9672544080605,14,20,175
"11095",11095,"WI","FOODS_1_185",1913,1.12728344136712,0.484301169478498,0.112911657083116,"Smooth",0,1,3.30893883951908,3,5,22
"11096",11096,"WI","FOODS_1_186",1510,1.9272030651341,0.344179927388182,0.481456953642384,"Intermittent",0,0,0.821854304635762,1,1,9
"11097",11097,"WI","FOODS_1_187",1908,1.28225806451613,0.604091430967847,0.220125786163522,"Erratic",0,1,2.7059748427673,2,4,49
"11098",11098,"WI","FOODS_1_188",790,1.39823008849558,0.370632609060296,0.284810126582278,"Intermittent",0,0,1.70632911392405,1,3,9
"11099",11099,"WI","FOODS_1_189",1516,2.52666666666667,0.608884690223471,0.604221635883905,"Lumpy",0,0,0.753957783641161,0,1,15
"11100",11100,"WI","FOODS_1_190",1163,1.08793264733396,0.613038338117216,0.0808254514187446,"Erratic",0,2,4.89423903697335,4,7,33
"11101",11101,"WI","FOODS_1_191",1396,2.03056768558952,0.465587486970653,0.507879656160458,"Intermittent",0,0,0.8810888252149,0,1,10
"11102",11102,"WI","FOODS_1_192",1913,1.51625693893735,0.444250612484708,0.340825927861997,"Intermittent",0,0,2.16675378985886,2,3,17
"11103",11103,"WI","FOODS_1_193",1029,1.99221789883268,0.598864612054626,0.500485908649174,"Lumpy",0,0,0.965014577259475,0,1,12
"11104",11104,"WI","FOODS_1_194",1913,1.0850822461713,0.443131691295444,0.0784108729743858,"Smooth",0,2,4.44380554103502,4,6,26
"11105",11105,"WI","FOODS_1_195",1913,1.58623548922056,0.396620413172759,0.369576581285938,"Intermittent",0,0,2.44746471510716,2,4,17
"11106",11106,"WI","FOODS_1_196",1913,1.24787997390737,0.54750173071811,0.198640878201777,"Erratic",0,1,3.01934134866702,2,4,36
"11107",11107,"WI","FOODS_1_197",1913,1.90348258706468,0.380755086164219,0.474647151071615,"Intermittent",0,0,0.9106116048092,1,1,7
"11108",11108,"WI","FOODS_1_198",1908,2.59809264305177,0.412990166956484,0.615303983228512,"Intermittent",0,0,0.722222222222222,0,1,10
"11109",11109,"WI","FOODS_1_199",1730,1.80584551148225,0.526897507362898,0.446242774566474,"Lumpy",0,0,1.4121387283237,1,2,16
"11110",11110,"WI","FOODS_1_200",702,1.00717360114778,0.441735485771434,0.00712250712250712,"Smooth",0,6,10.4045584045584,9,14,58
"11111",11111,"WI","FOODS_1_201",1913,1.32387543252595,0.344267698806644,0.244641923680084,"Smooth",0,1,4.58180867746994,4,7,27
"11112",11112,"WI","FOODS_1_202",1163,1.07884972170686,0.523312904347,0.0730868443680138,"Erratic",0,2,4.87962166809974,4,7,28
"11113",11113,"WI","FOODS_1_203",1913,1.38422575976845,0.595567972630867,0.277574490329326,"Lumpy",0,0,1.89022477783586,1,3,17
"11114",11114,"WI","FOODS_1_204",1844,1.3792071802543,0.292963006285408,0.274945770065076,"Intermittent",0,0,26.9593275488069,25,43,147
"11115",11115,"WI","FOODS_1_205",1510,2.34316770186335,0.476314072230541,0.573509933774834,"Intermittent",0,0,0.689403973509934,0,1,14
"11116",11116,"WI","FOODS_1_206",1913,1.14482345900658,1.87114884556439,0.126502875065342,"Erratic",0,1,3.69262937794041,3,5,95
"11117",11117,"WI","FOODS_1_207",1912,1.23354838709677,0.488719179765676,0.189330543933054,"Smooth",0,1,2.28556485355649,2,3,18
"11118",11118,"WI","FOODS_1_208",1511,1.02719238613188,0.375557857530934,0.0264725347452019,"Smooth",0,3,5.19854401058901,5,7,37
"11119",11119,"WI","FOODS_1_209",1913,1.63504273504274,0.370412550776522,0.388395190799791,"Intermittent",0,0,1.58860428646106,1,3,10
"11120",11120,"WI","FOODS_1_210",1160,1.04734299516908,0.523226974619436,0.107758620689655,"Erratic",0,2,5.09655172413793,4,7,38
"11121",11121,"WI","FOODS_1_211",1428,4.11527377521614,0.361253655427524,0.757002801120448,"Intermittent",0,0,0.331232492997199,0,0,7
"11122",11122,"WI","FOODS_1_212",1502,3.09053497942387,0.283069279564232,0.676431424766977,"Intermittent",0,0,0.454727030625832,0,1,6
"11123",11123,"WI","FOODS_1_213",1913,1.33682739343117,0.433658941652118,0.25196027182436,"Intermittent",0,0,2.24568740198641,2,3,15
"11124",11124,"WI","FOODS_1_214",1843,1.50081433224756,0.427177262134129,0.333695062398264,"Intermittent",0,0,1.4508952794357,1,2,9
"11125",11125,"WI","FOODS_1_215",1490,1.33992805755396,0.589594523713148,0.253691275167785,"Lumpy",0,0,2.15906040268456,2,3,24
"11126",11126,"WI","FOODS_1_216",1912,1.45509893455099,0.606969966397417,0.312761506276151,"Lumpy",0,0,1.58891213389121,1,2,25
"11127",11127,"WI","FOODS_1_217",1913,1.37329504666188,0.650593358020987,0.271824359644537,"Lumpy",0,0,4.76110820700471,4,7,48
"11128",11128,"WI","FOODS_1_218",1913,1.00737230121116,0.318096368253739,0.00731834814427601,"Smooth",0,19,33.3073706220596,31,45,134
"11129",11129,"WI","FOODS_1_219",1913,1.31297185998627,0.276989682531931,0.238369053842133,"Smooth",0,1,6.92368008363826,7,11,33
"11130",11130,"WI","FOODS_2_001",1867,4.06753812636166,0.745621601711108,0.754151044456347,"Lumpy",0,0,1.10819496518479,0,0,18
"11131",11131,"WI","FOODS_2_002",1173,1.07911683532659,0.220165062655952,0.0733162830349531,"Smooth",0,8,13.4731457800512,13,18,46
"11132",11132,"WI","FOODS_2_003",1913,1.37132616487455,0.490721174017026,0.270778881338212,"Intermittent",0,0,2.94511238891793,2,4,18
"11133",11133,"WI","FOODS_2_004",980,1.35172413793103,0.350614257677249,0.260204081632653,"Intermittent",0,0,4.37857142857143,4,7,21
"11134",11134,"WI","FOODS_2_005",1913,1.43081525804039,0.402294503931715,0.301097752221641,"Intermittent",0,0,1.9231573444851,1,3,13
"11135",11135,"WI","FOODS_2_006",1466,2.45150501672241,0.312706920702896,0.592087312414734,"Intermittent",0,0,0.641882673942701,0,1,6
"11136",11136,"WI","FOODS_2_007",866,2.02810304449649,0.496748917020123,0.506928406466513,"Intermittent",0,0,1.0635103926097,0,2,10
"11137",11137,"WI","FOODS_2_008",769,1.31098696461825,0.411398143683364,0.301690507152146,"Smooth",0,0,2.34330299089727,2,4,14
"11138",11138,"WI","FOODS_2_009",1913,1.1948782011243,0.468146937302009,0.163094615786722,"Smooth",0,1,4.3742812336644,4,6,23
"11139",11139,"WI","FOODS_2_010",1912,2.0896174863388,0.474082292971095,0.521443514644351,"Intermittent",0,0,1.09048117154812,0,2,11
"11140",11140,"WI","FOODS_2_011",1912,2.01475237091675,0.513699855609809,0.503661087866109,"Lumpy",0,0,1.24320083682008,0,2,16
"11141",11141,"WI","FOODS_2_012",1913,1.93427704752275,0.484720079502791,0.483010977522216,"Intermittent",0,0,1.23000522739153,1,2,12
"11142",11142,"WI","FOODS_2_013",1913,3.24787775891341,0.217103709495705,0.692106638787245,"Intermittent",0,0,9.6048092002091,0,18,100
"11143",11143,"WI","FOODS_2_014",1913,1.23754045307443,0.666765741367737,0.192368008363826,"Erratic",0,1,3.36487192890748,2,5,32
